country_iso3,year,education_spend_pct_gdp,gdp_per_capita_usd,health_spend_pct_gdp,life_expectancy,rd_spend_pct_gdp
PER,2008,2.8677499294281,4197.58444634142,4.53098345,72.743,
PER,2009,3.13994002342224,4181.18755462253,4.95976877,72.631,
PER,2010,2.86730003356934,5072.11494019615,4.70582962,72.886,
PER,2011,2.6635000705719,5861.35793645245,4.52216864,73.327,0.08282
PER,2012,2.92276000976562,6519.37852981527,4.72939587,73.979,0.0553
PER,2013,3.29729008674622,6746.80025696601,4.71272659,74.591,0.08174
PER,2014,3.69599008560181,6667.13410360861,4.90967321,75.26,0.10805
PER,2015,3.96933007240295,6231.71150338894,4.90453625,75.732,0.11702
PER,2016,3.81316995620727,6217.03599995447,4.89353323,75.951,0.12008
PER,2017,3.93130993843079,6736.16693725487,4.80915499,75.958,0.12085
PER,2018,3.71392011642456,6978.49121548627,5.0835557,76.018,0.12683
PER,2019,3.822429895401,7037.00803692604,5.12525272,76.275,0.15696
PER,2020,4.25937986373901,6133.32552410183,6.34739399,73.832,0.17229
PER,2021,3.92765998840332,6826.20255614477,6.67309427,71.596,0.13754
PER,2022,3.83975005149841,7350.63034300417,6.0974617,76.834,0.16206
PER,2023,4.24538993835449,7887.54185920108,5.63786411,77.74,0.17611
PER,2024,4.35778999328613,8452.37167056621,,77.941,
POL,1995,4.31374979019165,3700.95956775144,,71.8926829268293,
POL,1996,6.23327016830444,4163.51195431959,,72.2463414634146,0.6369
POL,1997,,4137.00831823145,,72.6463414634146,0.641
POL,1998,4.92518997192383,4533.5356551781,,72.9975609756098,0.65746
POL,1999,4.57368993759155,4415.50067547826,,73.0439024390244,0.67786
POL,2000,4.96281003952026,4520.64100449111,5.26548243,73.7487804878049,0.63806
POL,2001,5.29358005523682,5015.23790036613,5.64010143,74.2,0.61861
POL,2002,5.37052011489868,5223.45178967082,6.04828405,74.4975609756098,0.55501
POL,2003,5.30664014816284,5720.81366178104,5.93375778,74.5975609756098,0.53626
POL,2004,5.33129978179932,6711.72715262967,5.84185648,74.8463414634146,0.54999
POL,2005,5.41065979003906,8043.92332253757,5.79073858,74.9951219512195,0.56121
POL,2006,5.18848991394043,9068.85528307627,5.78148365,75.1439024390244,0.54899
POL,2007,4.86086988449097,11272.5293683383,5.86390114,75.2439024390244,0.56103
POL,2008,5.02344989776611,14048.5604672654,6.35196781,75.5439024390244,0.59719
POL,2009,4.97665977478027,11556.3026866026,6.57037735,75.6951219512195,0.65932
POL,2010,5.08126020431519,12567.7317676382,6.43533468,76.2463414634146,0.72252
POL,2011,4.82901000976562,13867.6669408192,6.24533606,76.6951219512195,0.74726
POL,2012,4.83311986923218,13087.420943321,6.22854042,76.7463414634146,0.88476
POL,2013,4.99779987335205,13621.9023794031,6.44993687,77.0,0.8807
POL,2014,4.93858003616333,14262.2841914116,6.39059496,77.6024390243903,0.9454
POL,2015,4.78748989105225,12637.5220324406,6.36490345,77.4512195121951,0.99807
POL,2016,4.62726020812988,12464.0110508476,6.5470438,77.8512195121951,0.9616
POL,2017,4.54246997833252,13913.3402919927,6.53713226,77.7536585365854,1.03055
POL,2018,4.55985021591187,15658.2120316794,6.25094128,77.6024390243903,1.19426
POL,2019,4.62736988067627,15874.5220531254,6.38906956,77.9048780487805,1.3088
POL,2020,4.80081987380981,16150.9304813473,6.42739105,76.4,1.37128
POL,2021,4.61998987197876,18635.5104895754,6.3654809,75.3512195121951,1.41558
POL,2022,4.31372976303101,18891.2121169279,6.46619797,77.1560975609756,1.44162
POL,2023,,22145.2660647429,7.13848782,78.2585365853659,1.55525
POL,2024,,25103.565661423,8.06380177,78.409756097561,
PRT,1995,4.61330986022949,11781.3618502221,,75.3121951219512,
PRT,1996,5.065110206604,12185.0914010629,,75.2609756097561,0.5495
PRT,1997,,11575.5071124358,,75.4121951219512,0.56374
PRT,1998,,12199.206385024,,75.7121951219512,0.62486
PRT,1999,5.04687023162842,12475.2917701476,,75.9634146341463,0.68121
PRT,2000,5.16386985778809,11526.3720667968,8.60104179,76.3146341463415,0.72156
PRT,2001,5.33713006973267,11734.7649743954,8.62751579,76.8146341463415,0.76482
PRT,2002,5.25872993469238,12936.6928204482,8.78642941,77.0658536585366,0.72184
PRT,2003,5.28152990341187,15797.7821340276,9.12415695,77.219512195122,0.69802
PRT,2004,5.04640007019043,18064.1580932987,9.5325079,77.6707317073171,0.7293
PRT,2005,5.07393980026245,18780.12751241,9.65306759,78.0707317073171,0.75755
PRT,2006,4.90769004821777,19839.4540499032,9.35422611,78.419512195122,0.95448
PRT,2007,4.92149019241333,22811.0564844365,9.25186634,78.3219512195122,1.12417
PRT,2008,4.69608020782471,24949.0413566739,9.58307838,78.5243902439025,1.44335
PRT,2009,5.56315994262695,23151.2154130712,10.13070393,78.7268292682927,1.58002
PRT,2010,5.40499019622803,22551.935098809,10.01858425,79.0268292682927,1.53317
PRT,2011,5.11688995361328,23246.5425416481,9.71847439,80.4707317073171,1.45558
PRT,2012,4.94226980209351,20593.4274224109,9.64000225,80.3731707317073,1.37661
PRT,2013,5.26528978347778,21676.4859642714,9.39476109,80.7219512195122,1.32325
PRT,2014,5.12005996704102,22120.6850127107,9.33570766,81.1219512195122,1.28892
PRT,2015,4.89425992965698,19215.7813014347,9.33309937,81.1243902439025,1.24552
PRT,2016,,19980.2808866516,9.39989281,81.1243902439025,1.2815
PRT,2017,5.02685022354126,21442.3842768879,9.32668972,81.4243902439025,1.32224
PRT,2018,4.6793999671936,23541.1401075289,9.42121029,81.3243902439024,1.35078
PRT,2019,4.6275200843811,23343.3628970034,9.50868607,81.6756097560976,1.39487
PRT,2020,4.86407995223999,22299.4044062173,10.52074051,81.3292682926829,1.60979
PRT,2021,4.77341985702515,24711.4510062111,11.22031498,81.3780487804878,1.66711
PRT,2022,4.55160999298096,24620.5197587181,10.5492239,81.6317073170732,1.69051
PRT,2023,,27634.6183139773,10.02761173,82.3292682926829,1.69491
PRT,2024,,29292.242104753,10.24061108,82.3829268292683,
QAT,1995,,15822.5090711554,,74.404,
QAT,1996,,17124.7920861356,,74.558,
QAT,1997,,20522.8012995179,,74.713,
QAT,1998,3.57767009735107,17665.4408438222,,74.872,
QAT,1999,4.34530019760132,20233.6846826643,,75.048,
QAT,2000,3.72598004341125,27535.182940934,1.97258496,75.25,
QAT,2001,3.20019006729126,25870.7991864314,2.3197093,75.486,
QAT,2002,3.84656000137329,27226.6593510117,2.46044064,75.766,
QAT,2003,3.37393999099731,31602.470865136,3.50257182,76.097,
QAT,2004,3.46258997917175,41035.5008380177,3.18311739,76.484,
QAT,2005,3.97187995910644,53949.6764091147,2.56300044,76.909,
QAT,2006,,62582.4453138755,2.288064,77.323,
QAT,2007,,65954.3419525051,2.07008052,77.741,
QAT,2008,4.22755002975464,80781.4039187792,1.63775349,78.262,
QAT,2009,3.41315007209778,60785.7351551657,2.38356304,78.837,
QAT,2010,4.53965997695923,76462.6119486736,1.87017763,79.444,
QAT,2011,4.01223993301392,103261.510293068,1.599962,79.994,
QAT,2012,3.50744009017944,108470.387023229,1.74822152,80.499,0.4786
QAT,2013,4.07384014129639,103697.062789144,2.07620168,80.974,
QAT,2014,3.60535001754761,95840.6898934238,2.42293572,81.395,
QAT,2015,,68985.2433380102,3.63581347,81.785,0.51883
QAT,2016,,61253.6217997091,3.54971433,82.147,
QAT,2017,2.96745991706848,63279.8767486216,3.21237087,82.458,
QAT,2018,,71039.9308240078,2.96176219,82.714,0.53129
QAT,2019,2.80378007888794,66841.3623185691,3.18468714,82.945,
QAT,2020,3.23368000984192,51683.5681078949,3.81872201,80.409,
QAT,2021,,71751.9363398856,2.8927927,81.083,0.68058
QAT,2022,,88701.4689763536,2.18613315,81.857,
QAT,2023,,81816.9797967481,2.52358818,82.368,
QAT,2024,,76688.6941743178,,82.522,
ROU,1995,,1650.04922365201,,69.4560975609756,
ROU,1996,3.24121999740601,1633.01064354117,,69.1048780487805,0.67472
ROU,1997,,1577.33656023974,,69.0048780487805,0.57451
ROU,1998,,1852.5549693339,,69.8073170731708,0.49541
ROU,1999,,1599.90622808339,,70.5121951219512,0.39832
ROU,2000,2.86862993240356,1659.92904910528,4.20876169,71.1634146341463,0.36626
ROU,2001,3.26629996299744,1825.19299373184,4.37598133,71.1609756097561,0.39129
ROU,2002,3.50411009788513,2119.85509684554,4.57694626,71.009756097561,0.37721
ROU,2003,3.54397010803223,2679.40626016154,5.37136793,71.309756097561,0.39708
ROU,2004,3.31273007392883,3494.99056448955,5.47733593,71.5609756097561,0.38942
ROU,2005,3.50038003921509,4618.00350802913,5.52778196,71.9121951219512,0.41262
ROU,2006,4.30650997161865,5757.53127301178,5.07106066,72.1634146341463,0.45682
ROU,2007,4.14953994750977,8360.33775916596,5.02223349,72.5658536585366,0.51148
ROU,2008,4.09722995758057,10435.1561230787,5.02277184,72.5658536585366,0.55215
ROU,2009,4.00193023681641,8548.4543409242,5.27816248,73.309756097561,0.44393
ROU,2010,3.41647005081177,8399.5374234284,5.63882685,73.4585365853659,0.44657
ROU,2011,2.91359996795654,9560.6755277458,4.47503996,74.409756097561,0.47457
ROU,2012,2.8234601020813,8929.95366231474,4.50939083,74.4121951219512,0.46244
ROU,2013,3.06785011291504,9497.67411615237,5.2240696,75.0634146341463,0.39022
ROU,2014,3.12494993209839,10031.7710755404,5.0276823,74.909756097561,0.38207
ROU,2015,3.10693001747131,8977.01748158196,4.94292021,74.9121951219512,0.48796
ROU,2016,3.0255401134491,9404.54005870715,5.08012772,75.209756097561,0.48863
ROU,2017,3.11819005012512,10727.9822007426,5.18878555,75.209756097561,0.50693
ROU,2018,3.31710004806519,12416.134317959,5.51454878,75.3585365853659,0.49698
ROU,2019,3.55761003494263,12909.6104013244,5.69924641,75.6073170731707,0.47491
ROU,2020,3.57968997955322,13009.1770573223,6.20959711,74.2536585365854,0.46414
ROU,2021,3.31562995910644,14907.9803652143,6.45246983,72.809756097561,0.47108
ROU,2022,3.2788200378418,15503.551804598,5.79823256,75.1536585365854,0.46274
ROU,2023,,18244.4186876321,5.70901489,76.4048780487805,0.51656
ROU,2024,,20080.2096215595,,76.4585365853659,
RUS,1995,,2665.77978515625,,64.6907317073171,
RUS,1996,,2643.92919921875,,65.8541463414634,0.96591
RUS,1997,,2737.57202148438,,66.6987804878049,1.04374
RUS,1998,,1834.86181640625,,67.029756097561,0.95383
RUS,1999,,1330.75720214844,,65.9821951219512,0.99623
RUS,2000,2.93979001045227,1771.59411621094,5.01989794,65.4836585365854,1.04983
RUS,2001,3.10601997375488,2100.3525390625,5.24284792,65.3834146341463,1.17694
RUS,2002,3.83502006530762,2377.52954101563,5.52166557,65.1287804878049,1.24652
RUS,2003,3.67855000495911,2975.123046875,5.16368914,65.0275609756098,1.28604
RUS,2004,3.54785990715027,4102.36474609375,4.7603755,65.4709756097561,1.15133
RUS,2005,3.77192997932434,5323.455078125,4.77177477,65.529756097561,1.06797
RUS,2006,3.86626005172729,6920.19970703125,4.76654387,66.7275609756098,1.07294
RUS,2007,,9101.2392578125,4.74792528,67.5868292682927,1.11611
RUS,2008,4.10174989700317,11635.2841796875,4.90364122,67.9492682926829,1.04435
RUS,2009,,8562.82421875,5.64392471,68.6846341463415,1.25192
RUS,2010,4.08974230526824,10674.990234375,4.97111797,68.8412195121951,1.1302
RUS,2011,3.71261270253186,14305.33203125,4.79491472,69.6839024390244,1.01545
RUS,2012,3.79310011863708,15401.8515625,4.93637276,70.0721951219512,1.02766
RUS,2013,3.76382994651794,15941.4482421875,5.08104849,70.5787804878049,1.02732
RUS,2014,4.01387977600098,14055.47265625,5.1820941,70.7436585365854,1.07241
RUS,2015,3.83402991294861,9277.7138671875,5.29604626,71.1834146341463,1.10085
RUS,2016,3.76044011116028,8663.158203125,5.28970337,71.6512195121951,1.10238
RUS,2017,4.68990993499756,10658.9130859375,5.35890055,72.4514634146342,1.10967
RUS,2018,4.67819023132324,11211.8876953125,5.35520792,72.6621951219512,0.99001
RUS,2019,3.69561429198336,11447.701171875,5.64849091,73.0839024390244,1.03531
RUS,2020,4.01641864383637,10108.3271484375,8.04076004,71.3387804878049,1.09099
RUS,2021,3.99480697864774,12425.029296875,7.0299139,69.900243902439,0.96602
RUS,2022,4.05402755323777,15619.6142578125,6.8788662,72.5456097560976,0.91494
RUS,2023,4.16454853394225,14159.3876953125,7.04438496,73.2546341463415,0.93518
RUS,2024,,14889.0185546875,,73.4404878048781,0.93706
SAU,1995,5.69247007369995,10786.4008952769,,70.944,
SAU,1996,4.94373989105225,11471.5045960191,,71.288,
SAU,1997,4.37706995010376,11545.3455998551,,71.624,
SAU,1998,8.28131008148193,9836.05729768574,,71.957,
SAU,1999,7.07226991653442,10452.1899400479,,72.29,
SAU,2000,5.90982007980347,11714.5623675159,4.2115941,72.607,
SAU,2001,7.71887016296387,10805.311325122,4.46173573,72.951,
SAU,2002,7.63688993453979,10586.0543471363,4.2493763,73.296,
SAU,2003,7.10509014129639,11487.220410693,3.97909737,73.657,0.06233
SAU,2004,6.27747011184692,13154.4978989446,3.58400965,74.027,0.05315
SAU,2005,5.43093013763428,15975.7473782258,3.4186728,74.4,0.0423
SAU,2006,5.89117002487183,17563.6145370639,3.61922002,74.762,0.04245
SAU,2007,,18596.1502627898,3.56229162,75.066,0.04521
SAU,2008,5.13781023025513,22320.4888964331,2.97100711,75.301,0.04902
SAU,2009,,17718.3911648365,4.29042768,75.447,0.07338
SAU,2010,,22028.3901426586,3.64786148,75.616,0.884
SAU,2011,,27126.7498747702,3.68218255,75.808,0.88541
SAU,2012,,28733.4375513452,3.98779845,76.09,0.85824
SAU,2013,,27865.465604962,4.42293596,76.517,0.79069
SAU,2014,,27805.4850319422,5.15800905,77.116,
SAU,2015,,23256.1549553531,5.8620224,77.776,
SAU,2016,,22267.7217050387,6.24142838,78.354,
SAU,2017,,23929.2907135982,6.03126049,78.721,
SAU,2018,,29360.0658968566,5.34063101,78.75,
SAU,2019,,29566.7933827436,5.46743011,78.313,
SAU,2020,,24338.8307301067,6.64630127,77.596,0.47618
SAU,2021,,31920.7653655643,5.93033648,77.089,0.39379
SAU,2022,,38510.2276211037,5.31400585,77.31,0.41439
SAU,2023,4.48087978363037,36156.848337701,5.68722248,78.732,0.49487
SAU,2024,,35121.6628687742,,78.982,0.63522
SWE,1995,6.15396022796631,30254.0273028727,,78.7404878048781,
SWE,1996,6.833740234375,33022.2444768661,,78.9590243902439,
SWE,1997,,30324.1845796306,,79.1975609756098,3.27265
SWE,1998,7.05913019180298,30605.3669074811,,79.3390243902439,
SWE,1999,6.84251022338867,30968.8710702052,,79.4414634146342,3.37825
SWE,2000,6.7383599281311,29632.5890811623,7.32495546,79.6439024390244,
SWE,2001,6.61482000350952,27259.3174300217,7.89248943,79.7951219512195,3.87215
SWE,2002,6.91077995300293,29957.7776664916,8.18597412,79.8463414634146,
SWE,2003,6.79678010940552,37292.2419727801,8.31654263,80.0951219512195,3.5823
SWE,2004,6.6729998588562,42758.0048564929,8.1428194,80.4975609756098,3.36628
SWE,2005,6.51516008377075,43378.4077394363,8.15987301,80.5463414634146,3.3641
SWE,2006,6.37277984619141,46531.3762240485,8.0421772,80.7487804878049,3.47963
SWE,2007,6.18673992156982,53568.3057787832,7.9882226,80.9,3.24176
SWE,2008,6.38263988494873,55817.1759726485,8.22603607,81.1,3.49083
SWE,2009,6.78425979614258,46707.6425044751,8.77742958,81.3512195121951,3.41266
SWE,2010,6.56318998336792,52542.5759090299,8.32384682,81.4512195121951,3.18756
SWE,2011,6.40655994415283,60379.4814599322,10.50179005,81.8024390243903,3.20686
SWE,2012,7.57456016540527,57749.5615420853,10.834198,81.7048780487805,3.24636
SWE,2013,7.6465802192688,60843.9888799369,10.9872179,81.9560975609756,3.27557
SWE,2014,7.62924003601074,59583.4584491714,11.07212639,82.2536585365854,3.12457
SWE,2015,7.49442005157471,51188.1652120493,10.93069172,82.2048780487805,3.24088
SWE,2016,7.63991022109985,51703.5088332851,10.95692444,82.3073170731707,3.25643
SWE,2017,7.63849020004272,53210.2233318965,10.94730949,82.409756097561,3.39374
SWE,2018,7.69825983047485,54018.4554391861,11.09132671,82.5585365853659,3.34602
SWE,2019,7.66307020187378,51648.9892820514,10.93444347,83.109756097561,3.39847
SWE,2020,7.95333003997803,52568.5726980146,11.42458725,82.3560975609756,3.50181
SWE,2021,7.60224008560181,60647.5416365347,11.23013592,83.0560975609756,3.41565
SWE,2022,7.31909990310669,54836.8907235124,10.85505676,83.0585365853659,3.47239
SWE,2023,,54950.2834725622,11.152915,83.309756097561,3.59978
SWE,2024,,57117.4877440616,11.21510124,84.0634146341463,
THA,1995,3.14497995376587,2864.36515719866,,69.757,
THA,1996,3.49960994720459,3054.65690806473,,69.94,0.11918
THA,1997,4.57718992233276,2473.14096982086,,70.362,0.10214
THA,1998,4.62569999694824,1847.70379269771,,70.703,
THA,1999,4.83267021179199,2033.24490520569,,70.979,0.24836
THA,2000,5.25345993041992,2005.97694514234,3.10125351,71.205,0.24471
THA,2001,4.81787014007568,1889.93432467144,3.02623773,71.52,0.25231
THA,2002,3.86491990089417,2089.75183111554,3.334723,71.775,0.23055
THA,2003,3.72561001777649,2347.54001286066,3.24312782,72.101,0.24534
THA,2004,4.03088998794556,2641.56268717857,3.13893151,72.1,0.23828
THA,2005,3.93859004974365,2867.70383436062,3.15972233,72.894,0.21889
THA,2006,4.05038022994995,3331.32043511773,3.09970832,73.341,0.23271
THA,2007,3.60314989089966,3918.52817434581,3.19277525,73.779,0.2008
THA,2008,3.50850009918213,4309.13509292986,3.45933938,74.221,0.20331
THA,2009,3.86193990707398,4135.43986952819,3.61939645,74.669,0.23455
THA,2010,3.50846004486084,4973.86288823778,3.39009809,75.012,
THA,2011,4.80556011199951,5373.6232832898,3.56825495,75.302,0.36146
THA,2012,4.53672981262207,5725.52802835463,3.5229404,75.59,
THA,2013,4.12401008605957,6018.08244729255,3.45313334,75.96,0.44163
THA,2014,3.91917751852112,5801.1978916205,3.68448091,76.279,0.47988
THA,2015,3.86397622727286,5688.85335397884,3.8522861,76.563,0.61609
THA,2016,3.76761756770937,5833.57715617098,3.93900609,76.769,0.77829
THA,2017,3.46532147640365,6413.09182530343,3.85276842,76.989,1.00165
THA,2018,3.19769395901619,7099.77650081458,3.87040329,77.19,1.11375
THA,2019,3.02221411183282,7605.69657797759,3.78911877,77.197,1.14317
THA,2020,3.15314171737183,6985.64393892574,4.35724688,77.331,1.32818
THA,2021,2.98212428478268,7057.20754802279,5.15399981,77.606,1.20822
THA,2022,2.61187022798634,6909.35281815827,5.35471153,75.291,1.15902
THA,2023,2.52122219628772,7195.10130919449,4.53787661,76.412,0.93628
THA,2024,,7346.62022142185,,76.564,
TUR,1995,2.2511100769043,3845.98997887841,,69.734,
TUR,1996,,4041.36210281686,,70.245,0.45159
TUR,1997,,4197.37636165642,,70.668,0.49168
TUR,1998,0.0,4331.02761275037,,71.144,0.36198
TUR,1999,,3973.77763854116,,70.752,0.45557
TUR,2000,,4199.3798635759,4.59957218,71.931,0.46558
TUR,2001,,3052.2256706793,4.88784933,72.271,0.52247
TUR,2002,,3591.08628982587,5.06227875,72.605,0.50904
TUR,2003,,4649.63668068586,5.01427698,72.906,0.46532
TUR,2004,,5979.6054216148,4.9096446,73.223,0.49713
TUR,2005,,7331.85429430255,4.89389706,73.51,0.56381
TUR,2006,,7990.08251407245,5.14591694,73.804,0.55292
TUR,2007,,9766.91734545294,5.23760796,74.129,0.68616
TUR,2008,,10913.4079047769,5.21761751,74.38,0.68741
TUR,2009,,9076.92472236977,5.49438715,74.679,0.80363
TUR,2010,,10698.9699409757,5.02053452,74.964,0.79369
TUR,2011,4.22150993347168,11373.6355760885,4.6530509,74.823,0.79393
TUR,2012,4.38721990585327,11776.7593362033,4.44444656,75.552,0.82595
TUR,2013,4.34479999542236,12635.5570016068,4.37099934,76.171,0.81206
TUR,2014,4.41256999969482,12209.3862327674,4.32517862,76.452,0.8564
TUR,2015,4.30550003051758,11064.6494504662,4.11690426,76.539,0.96732
TUR,2016,4.62773990631104,10984.3643169061,4.28469229,76.595,1.11979
TUR,2017,4.32369995117188,10756.3877677883,4.17974997,77.037,1.17632
TUR,2018,4.29729986190796,9684.11819884721,4.12101603,77.454,1.27093
TUR,2019,4.44776010513306,9395.23378001368,4.35954332,77.737,1.3196
TUR,2020,4.03382015228271,8798.11791709313,4.61640215,76.525,1.36748
TUR,2021,3.53787994384766,9981.76398411336,4.56065559,75.722,1.40209
TUR,2022,3.09571003913879,10897.8397861365,3.70338893,77.591,1.32342
TUR,2023,,13375.0947282864,4.27524424,77.156,1.42224
TUR,2024,,15892.7157287241,,77.421,
UKR,1995,,933.191772460938,,67.114,
UKR,1996,,869.846069335938,,67.097,
UKR,1997,5.45600986480713,987.489807128906,,67.658,1.1923
UKR,1998,4.44884014129639,831.336791992188,,67.993,1.06993
UKR,1999,3.61807990074158,631.910461425781,,68.004,0.96968
UKR,2000,4.02293014526367,653.294311523438,5.30685186,67.786,0.92904
UKR,2001,4.52568006515503,800.49072265625,5.72534418,67.675,0.98944
UKR,2002,5.24006986618042,903.011901855469,5.99220037,67.699,0.96269
UKR,2003,5.4001898765564,1076.48156738281,6.54574108,67.638,1.07166
UKR,2004,5.12376022338867,1401.01806640625,6.16856956,67.472,1.04392
UKR,2005,5.84819984436035,1875.33508300781,6.3461585,67.517,0.99518
UKR,2006,5.97945976257324,2366.494140625,6.4171896,67.49,0.91403
UKR,2007,5.90244007110596,3160.32763671875,6.01776791,67.715,0.81869
UKR,2008,6.15242004394531,4017.806640625,5.49754429,68.262,0.80991
UKR,2009,7.05074977874756,2607.08764648438,6.60991716,69.159,0.82596
UKR,2010,,3039.63232421875,6.81387615,70.188,0.80278
UKR,2011,5.93769979476929,3656.69799804688,6.81669855,70.711,0.7109
UKR,2012,6.44267988204956,3951.34228515625,7.11789227,71.09,0.72363
UKR,2013,6.41987991333008,4129.89697265625,6.94358015,71.474,0.733
UKR,2014,5.87491989135742,3054.908203125,7.19506168,71.803,0.65034
UKR,2015,5.33951727495092,2094.47387695313,7.78352833,72.686,0.61477
UKR,2016,5.00976991653442,2158.46118164063,7.55205393,73.389,0.48339
UKR,2017,5.41706991195679,2604.28759765625,7.44610357,73.993,0.44878
UKR,2018,5.3199200630188,3059.0517578125,7.52051353,73.569,0.47113
UKR,2019,5.44129991531372,3619.86157226563,7.09389353,73.92,0.43384
UKR,2020,5.38230991363525,3709.76928710938,7.56217051,73.283,0.40318
UKR,2021,5.14010000228882,4775.94580078125,8.2027483,71.631,0.38478
UKR,2022,,4199.6708984375,,72.658,0.32673
UKR,2023,,5139.59814453125,,73.422,0.32209
UKR,2024,,5389.47314453125,,74.692,0.36988
USA,1995,,28690.8757013347,,75.6219512195122,
USA,1996,,29967.7127181749,,76.0268292682927,2.45013
USA,1997,,31459.1389804773,,76.4292682926829,2.47714
USA,1998,,32853.6769523009,,76.5804878048781,2.49621
USA,1999,,34515.3902272076,,76.5829268292683,2.54362
USA,2000,,36329.9560727102,12.49002075,76.6365853658537,2.61982
USA,2001,,37133.623113437,13.16817093,76.8365853658537,2.63715
USA,2002,,37997.7596573051,13.99535275,76.9365853658537,2.54746
USA,2003,,39490.2749557007,14.50557518,77.0365853658537,2.55014
USA,2004,,41724.6316287624,14.55123138,77.4878048780488,2.48685
USA,2005,,44123.4070679055,14.57946205,77.4878048780488,2.50192
USA,2006,,46302.0008800056,14.70878792,77.6878048780488,2.54545
USA,2007,,48050.2237771135,14.91832542,77.9878048780488,2.61516
USA,2008,,48570.0459804586,15.20723629,78.0390243902439,2.74481
USA,2009,,47194.9433547336,16.20067596,78.390243902439,2.7918
USA,2010,,48642.6100179312,16.19722366,78.5414634146342,2.71443
USA,2011,,50024.868799398,16.14000511,78.6414634146341,2.73803
USA,2012,,51708.4011556577,16.11975479,78.7414634146342,2.67272
USA,2013,,53179.0127634561,15.95227051,78.7414634146342,2.69591
USA,2014,,54973.4207515712,16.1415844,78.8414634146341,2.70882
USA,2015,4.93064022064209,56572.9188996063,16.40155411,78.690243902439,2.77328
USA,2016,4.78327989578247,57638.1018367192,16.69203949,78.5390243902439,2.83677
USA,2017,5.09296989440918,59635.0984397965,16.63827515,78.5390243902439,2.88315
USA,2018,4.89502000808716,62499.8744390068,16.51312637,78.6390243902439,2.98956
USA,2019,4.95746994018555,64746.4506778863,16.54486084,78.7878048780488,3.14297
USA,2020,5.39530992507935,63515.9491807833,18.51597404,76.9804878048781,3.41788
USA,2021,5.42038011550903,70205.050916026,17.35207748,76.3292682926829,3.4689
USA,2022,,76657.2488844403,16.52875137,77.4341463414634,3.48736
USA,2023,,81032.262117545,16.69414902,78.3853658536585,3.44716
USA,2024,,84534.0407841548,,78.890243902439,
ZAF,1995,,3855.6340871567,,61.603,
ZAF,1996,5.04734992980957,3617.55336002932,,61.079,
ZAF,1997,,3700.23554789867,,60.538,0.52694
ZAF,1998,,3309.60933087472,,59.912,
ZAF,1999,5.29117012023926,3242.36830483958,,59.19,
ZAF,2000,4.90882015228271,3217.84693448467,7.3366189,58.368,
ZAF,2001,4.63617992401123,2847.15191945908,7.12327909,57.161,0.64224
ZAF,2002,4.54569005966187,2688.23676032806,6.67774487,55.58,
ZAF,2003,4.35209989547729,4062.21755993786,7.04098177,54.245,0.6765
ZAF,2004,4.50897979736328,5221.46333731721,6.938416,53.963,0.72681
ZAF,2005,4.5245099067688,5836.87663325127,6.86216164,53.914,0.77024
ZAF,2006,4.52652978897095,6077.38293388876,6.87650871,54.22,0.80291
ZAF,2007,4.44668006896973,6591.85535960564,6.90510845,54.948,0.79364
ZAF,2008,4.37424993515015,6184.75474328399,7.14832258,55.982,0.80567
ZAF,2009,4.76118993759155,6374.70560042992,7.64941454,57.413,0.74993
ZAF,2010,5.13496017456055,7973.47195771517,7.79358244,58.886,0.66284
ZAF,2011,5.28899002075195,8646.05571071635,7.94434404,60.602,0.66753
ZAF,2012,5.52322006225586,8076.97678479741,8.00428867,61.737,0.66934
ZAF,2013,5.35070991516113,7331.65467384919,8.10322285,62.388,0.6633
ZAF,2014,5.48977994918823,6856.73137092522,7.87136555,63.184,0.70987
ZAF,2015,5.48285007476807,6112.27382485974,8.05304241,64.053,0.73147
ZAF,2016,5.4442400932312,5651.20585165749,8.07959366,64.749,0.74992
ZAF,2017,5.59868001937866,6618.33508255701,7.97711372,65.422,0.76257
ZAF,2018,5.64401006698608,6914.1780318076,8.0819664,65.726,0.68586
ZAF,2019,5.91159009933472,6533.71121032856,8.24652863,66.071,0.61304
ZAF,2020,6.17067003250122,5580.60383075189,9.02174091,65.15,0.60296
ZAF,2021,6.5551700592041,6828.75624590017,8.6645031,62.01,0.6139
ZAF,2022,6.15599012374878,6534.24867783397,8.74512291,65.454,0.61479
ZAF,2023,6.12347984313965,6034.27208964673,8.90966797,66.139,
ZAF,2024,6.02110004425049,6267.186814093,,66.312,
